year,month,pr
2099,2,2.2679396e-06
2099,3,4.468062e-06
2099,4,9.623939e-06
2099,5,2.2360522e-05
2099,6,5.9771006e-05
2099,7,9.6475436e-05
2099,8,9.171609e-05
2099,9,8.9204426e-05
2099,10,3.879538e-05
2099,11,4.3013997e-06
2099,12,1.2354798e-07
2100,1,2.7747847e-08
2100,2,1.2829508e-06
2100,3,5.6933095e-06
2100,4,1.339404e-05
2100,5,1.7020575e-05
2100,6,6.769143e-05
2100,7,8.5603686e-05
2100,8,0.00010348477
2100,9,8.9514484e-05
2100,10,6.186696e-05
2100,11,1.7267697e-05
2100,12,3.216386e-08
